pais_de_nacimiento,provincia_ok,fecha_de_nacimiento,balance_2025_12_31,device_name,device_brand,device_model,age_years,n_transactions,n_credits,n_debits,total_credit,total_debit,gross_volume,mean_abs_amount,max_abs_amount,first_tx_date,last_tx_date,n_unique_descriptions,net_flow,tx_window_days,days_since_last_tx,n_tx_interest,n_tx_other,n_tx_transfer,n_tx_fee,n_tx_opening,n_tx_bizum,n_tx_card,n_tx_seizure,n_tx_salary,n_tx_investment,is_mule,tipo_de_persona_titular_F,pais_de_nacionalidad_titular_ARGENTINA,pais_de_nacionalidad_titular_BOLIVIA,pais_de_nacionalidad_titular_BRASIL,pais_de_nacionalidad_titular_BULGARIA,pais_de_nacionalidad_titular_COLOMBIA,pais_de_nacionalidad_titular_ECUADOR,pais_de_nacionalidad_titular_ESPAÑA,pais_de_nacionalidad_titular_HONDURAS,pais_de_nacionalidad_titular_INDIA,pais_de_nacionalidad_titular_MARRUECOS,pais_de_nacionalidad_titular_NEPAL,pais_de_nacionalidad_titular_NIGERIA,pais_de_nacionalidad_titular_PERU,pais_de_nacionalidad_titular_POLONIA,pais_de_nacionalidad_titular_REPUBLICA DOMINICANA,pais_de_nacionalidad_titular_RUMANIA,pais_de_nacionalidad_titular_UCRANIA,pais_de_nacionalidad_titular_URUGUAY,pais_de_nacionalidad_titular_VENEZUELA,pais_residencia_ok_ESPAÑA,tipo_de_documento_NIF-DNI,tipo_de_documento_TARJ RESIDENTE,os_ANDROID,os_IOS,os_Unknown
0.9206812652068127,0.06326034063260341,0.00048661800486618007,5.02,0.41654501216545015,0.7260340632603406,0.7260340632603406,20.42,16,15,1,5895.02,-5890.0,11785.02,736.56375,5893.02,0.00583941605839416,0.027737226277372264,3,5.020000000000437,366.0,-84.0,12,0,3,0,1,0,0,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
0.9206812652068127,0.009245742092457421,0.00048661800486618007,10.08,0.41654501216545015,0.7260340632603406,0.7260340632603406,24.11,25,21,4,56268.11,-56268.11,112536.22,4501.4488,25000.0,0.006812652068126521,0.033576642335766425,5,0.0,398.0,-118.0,13,0,10,0,1,0,0,1,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
0.9206812652068127,0.06326034063260341,0.00048661800486618007,0.1,0.17372262773722627,0.7260340632603406,0.7260340632603406,39.88,40,27,13,61812.95,-63811.93,125624.88,3140.6220000000003,23790.0,0.004866180048661801,0.033576642335766425,5,-1998.979999999996,397.0,-118.0,13,0,26,0,1,0,0,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
0.9206812652068127,0.008759124087591242,0.00048661800486618007,829.33,0.41654501216545015,0.7260340632603406,0.7260340632603406,35.79,22,18,4,2381.89,-1550.0,3931.89,178.72227272727272,800.0,0.00145985401459854,0.02579075425790754,4,831.8899999999999,366.0,-88.0,12,0,3,0,1,6,0,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
0.9206812652068127,0.03309002433090024,0.00048661800486618007,2.0,0.41654501216545015,0.7260340632603406,0.7260340632603406,28.1,17,15,2,903.0,-901.0,1804.0,106.11764705882354,901.0,0.0034063260340632603,0.026277372262773723,5,2.0,366.0,-90.0,12,0,3,0,1,1,0,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
0.9206812652068127,0.0340632603406326,0.00048661800486618007,97.44,0.41654501216545015,0.7260340632603406,0.7260340632603406,19.76,21,19,2,46497.79,-46400.0,92897.79,4423.704285714286,25000.0,0.00535279805352798,0.012652068126520682,5,97.79000000000087,366.0,-91.0,12,0,8,0,1,0,0,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
0.9206812652068127,0.044282238442822384,0.00048661800486618007,2.0,0.41654501216545015,0.7260340632603406,0.7260340632603406,20.34,16,15,1,21402.0,-21400.0,42802.0,2675.125,21400.0,0.00583941605839416,0.020924574209245744,4,2.0,366.0,-92.0,12,0,3,0,1,0,0,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
0.9206812652068127,0.008759124087591242,0.00048661800486618007,3.4,0.41654501216545015,0.7260340632603406,0.7260340632603406,48.51,16,15,1,3.5,-0.1,3.6,0.225,2.0,0.00583941605839416,0.020924574209245744,4,3.4,366.0,-92.0,12,0,3,0,1,0,0,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
0.9206812652068127,0.01119221411192214,0.00048661800486618007,131.54,0.17372262773722627,0.7260340632603406,0.7260340632603406,38.77,40,24,16,12308.009999999998,-12181.0,24489.01,612.2252500000001,2350.0,0.01167883211678832,0.020924574209245744,4,127.0099999999984,330.0,-92.0,11,0,29,0,0,0,0,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
0.9206812652068127,0.009732360097323601,0.00048661800486618007,15.08,0.41654501216545015,0.7260340632603406,0.7260340632603406,40.74,17,15,2,29665.120000000003,-29650.0,59315.12,3489.124705882353,22700.0,0.00583941605839416,0.020924574209245744,3,15.12000000000262,366.0,-92.0,12,0,4,0,1,0,0,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
0.0019464720194647203,0.021897810218978103,0.00048661800486618007,50.7,0.17372262773722627,0.7260340632603406,0.7260340632603406,35.92,25,20,5,75721.51,-75670.5,151392.01,6055.6804,20000.0,0.004379562043795621,0.02579075425790754,4,51.00999999999476,366.0,-95.0,12,0,12,0,1,0,0,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
0.9206812652068127,0.01508515815085158,0.00048661800486618007,0.6,0.17372262773722627,0.7260340632603406,0.7260340632603406,48.91,26,15,11,12411.61,-12411.0,24822.61,954.7157692307692,12226.57,0.006326034063260341,0.040875912408759124,6,0.6100000000005821,366.0,-96.0,12,0,6,0,1,6,0,0,1,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
0.9206812652068127,0.0038929440389294406,0.00048661800486618007,0.0,0.41654501216545015,0.7260340632603406,0.7260340632603406,18.95,13,13,0,0.0,0.0,0.0,0.0,0.0,0.00583941605839416,0.03454987834549878,2,0.0,366.0,-97.0,12,0,0,0,1,0,0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True
0.9206812652068127,0.11776155717761558,0.0009732360097323601,3.11,0.41654501216545015,0.7260340632603406,0.7260340632603406,54.84,24,21,3,5878.13,-5875.0,11753.13,489.71375000000006,2850.0,0.00291970802919708,0.024330900243309004,4,3.130000000000109,366.0,-99.0,12,0,11,0,1,0,0,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
0.9206812652068127,0.021897810218978103,0.00048661800486618007,2.33,0.41654501216545015,0.7260340632603406,0.7260340632603406,57.25,25,17,8,3253.33,-3251.0,6504.33,260.1732,1674.43,0.00827250608272506,0.03017031630170316,6,2.3299999999999272,366.0,-101.0,12,0,4,0,1,6,0,0,2,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
0.9206812652068127,0.11776155717761558,0.00048661800486618007,0.01,0.00535279805352798,0.7260340632603406,0.7260340632603406,22.61,29,20,9,2939.5200000000004,-2939.51,5879.030000000001,202.7251724137932,2405.5,0.0034063260340632603,0.027737226277372264,7,0.0100000000002182,366.0,-102.0,12,0,12,0,1,4,0,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
0.9206812652068127,0.11776155717761558,0.00048661800486618007,0.71,0.41654501216545015,0.7260340632603406,0.7260340632603406,54.55,25,16,9,6005.76,-6005.0,12010.760000000002,480.4304000000001,3399.3,0.00145985401459854,0.035523114355231145,6,0.7600000000002183,366.0,-104.0,12,0,5,0,1,5,0,0,2,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
0.9206812652068127,0.01995133819951338,0.0009732360097323601,0.01,0.41654501216545015,0.7260340632603406,0.7260340632603406,23.9,20,17,3,197.01,-197.0,394.01,19.7005,146.0,0.00291970802919708,0.03454987834549878,5,0.0099999999999909,366.0,-108.0,12,0,7,0,1,0,0,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
0.9206812652068127,0.01654501216545012,0.0009732360097323601,2.0,0.00048661800486618007,0.7260340632603406,0.7260340632603406,35.76,17,15,2,3.0,-3.0,6.0,0.3529411764705882,2.0,0.0034063260340632603,0.03454987834549878,5,0.0,366.0,-109.0,12,0,3,0,1,0,0,1,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
0.9206812652068127,0.04720194647201947,0.0009732360097323601,1.0,0.0019464720194647203,0.00535279805352798,0.00145985401459854,31.79,16,15,1,1.5,-0.5,2.0,0.125,1.0,0.006326034063260341,0.03990267639902676,4,1.0,366.0,-110.0,12,0,3,0,1,0,0,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
0.9206812652068127,0.008759124087591242,0.00048661800486618007,0.02,0.17372262773722627,0.7260340632603406,0.7260340632603406,49.49,25,20,5,760.02,-760.0,1520.02,60.8008,330.0,0.006326034063260341,0.03990267639902676,5,0.0199999999999818,366.0,-110.0,12,0,11,0,1,1,0,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
0.9206812652068127,0.12214111922141119,0.00048661800486618007,52.18,0.0019464720194647203,0.7260340632603406,0.7260340632603406,39.27,20,17,3,28913.370000000003,-28861.0,57774.37,2888.7185,14900.0,0.004866180048661801,0.035036496350364967,4,52.37000000000262,366.0,-112.0,12,0,7,0,1,0,0,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
0.9206812652068127,0.12214111922141119,0.00048661800486618007,0.0,0.41654501216545015,0.7260340632603406,0.7260340632603406,51.31,15,14,1,2580.0,-2580.0,5160.0,344.0,2580.0,0.004866180048661801,0.035036496350364967,3,0.0,366.0,-112.0,12,0,2,0,1,0,0,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
0.9206812652068127,0.04720194647201947,0.00048661800486618007,0.02,0.41654501216545015,0.7260340632603406,0.7260340632603406,41.31,40,25,15,70.03,-70.83,140.86,3.5215000000000005,5.0,0.0072992700729927005,0.027737226277372264,3,-0.7999999999999972,313.0,-84.0,11,0,0,0,0,29,0,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
0.9206812652068127,0.008759124087591242,0.00048661800486618007,11.07,0.41654501216545015,0.7260340632603406,0.7260340632603406,23.4,13,13,0,11.1,0.0,11.1,0.8538461538461538,11.0,0.0072992700729927005,0.027737226277372264,3,11.1,335.0,-84.0,11,0,1,0,1,0,0,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
0.9206812652068127,0.03309002433090024,0.00048661800486618007,17.09,0.01800486618004866,0.7260340632603406,0.7260340632603406,24.61,17,15,2,10005.13,-9988.0,19993.13,1176.0664705882357,10000.0,0.0034063260340632603,0.033576642335766425,4,17.1299999999992,366.0,-118.0,12,0,4,0,1,0,0,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
0.9206812652068127,0.04282238442822384,0.00048661800486618007,1.56,0.0024330900243309003,0.7260340632603406,0.7260340632603406,27.7,26,19,7,20000.53,-19998.8,39999.33,1538.4357692307692,9980.8,0.004866180048661801,0.025304136253041364,6,1.7299999999995634,335.0,-89.0,11,0,8,0,1,6,0,0,0,0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
